transcript	cod_idx	length	frame	cts
YAL005C	483	27	0	11
YAL005C	483	28	0	18
YAL005C	483	28	2	8
YAL005C	483	29	0	8
YAL005C	483	29	1	26
YAL005C	483	29	2	22
YAL005C	483	30	1	30
YAL005C	483	30	2	10
YAL005C	483	31	1	18
YAL005C	484	27	0	10
YAL005C	484	28	0	27
YAL005C	484	28	2	11
YAL005C	484	29	0	20
YAL005C	484	29	1	18
YAL005C	484	29	2	14
YAL005C	484	30	1	34
YAL005C	484	30	2	15
YAL005C	484	31	1	19
YAL005C	486	27	0	11
YAL005C	486	28	0	8
YAL005C	486	28	2	13
YAL005C	486	29	0	8
YAL005C	486	29	1	43
YAL005C	486	29	2	15
YAL005C	486	30	1	39
YAL005C	486	30	2	15
YAL005C	486	31	1	24
YAL005C	487	27	0	37
YAL005C	487	28	0	53
YAL005C	487	28	2	5
YAL005C	487	29	0	35
YAL005C	487	29	1	8
YAL005C	487	29	2	6
YAL005C	487	30	1	7
YAL005C	487	30	2	4
YAL005C	487	31	1	7
YAL005C	488	27	0	9
YAL005C	488	28	0	2
YAL005C	488	28	2	5
YAL005C	488	29	0	2
YAL005C	488	29	1	6
YAL005C	488	29	2	3
YAL005C	488	30	1	2
YAL005C	488	30	2	5
YAL005C	488	31	1	2
YAL005C	489	27	0	46
YAL005C	489	28	0	74
YAL005C	489	28	2	17
YAL005C	489	29	0	41
YAL005C	489	29	1	11
YAL005C	489	29	2	23
YAL005C	489	30	1	16
YAL005C	489	30	2	19
YAL005C	489	31	1	19
YAL005C	490	27	0	86
YAL005C	490	28	0	36
YAL005C	490	28	2	50
YAL005C	490	29	1	123
YAL005C	490	29	2	30
YAL005C	490	30	1	69
YAL005C	490	30	2	1
YAL005C	490	31	1	1
YAL005C	491	27	0	173
YAL005C	491	28	0	159
YAL005C	491	28	2	45
YAL005C	491	29	0	107
YAL005C	491	29	1	28
YAL005C	491	29	2	37
YAL005C	491	30	1	38
YAL005C	491	30	2	18
YAL005C	491	31	1	13
YAL005C	492	27	0	16
YAL005C	492	28	0	8
YAL005C	492	28	2	12
YAL005C	492	29	0	1
YAL005C	492	29	1	9
YAL005C	492	29	2	10
YAL005C	492	30	1	15
YAL005C	493	27	0	64
YAL005C	493	28	0	34
YAL005C	493	28	2	48
YAL005C	493	29	0	27
YAL005C	493	29	1	54
YAL005C	493	29	2	27
YAL005C	493	30	1	24
YAL005C	493	30	2	25
YAL005C	493	31	1	33
YAL005C	494	27	0	44
YAL005C	494	28	0	41
YAL005C	494	28	2	56
YAL005C	494	29	0	44
YAL005C	494	29	1	101
YAL005C	494	29	2	31
YAL005C	494	30	1	79
YAL005C	494	30	2	35
YAL005C	494	31	1	76
YAL005C	495	27	0	6
YAL005C	495	28	0	7
YAL005C	495	28	2	5
YAL005C	495	29	0	8
YAL005C	495	29	1	3
YAL005C	495	29	2	10
YAL005C	495	30	1	2
YAL005C	495	30	2	10
YAL005C	495	31	1	2
YAL005C	496	27	0	5
YAL005C	496	28	0	3
YAL005C	496	28	2	3
YAL005C	496	29	0	3
YAL005C	496	29	1	5
YAL005C	496	29	2	2
YAL005C	496	30	1	6
YAL005C	496	30	2	4
YAL005C	496	31	1	10
YAL005C	497	27	0	142
YAL005C	497	28	0	133
YAL005C	497	28	2	17
YAL005C	497	29	0	126
YAL005C	497	29	1	17
YAL005C	497	29	2	23
YAL005C	497	30	1	19
YAL005C	497	30	2	17
YAL005C	497	31	1	21
YAL005C	498	27	0	3
YAL005C	498	28	0	7
YAL005C	498	28	2	8
YAL005C	498	29	0	8
YAL005C	498	29	1	6
YAL005C	498	29	2	8
YAL005C	498	30	1	5
YAL005C	498	30	2	10
YAL005C	498	31	1	4
YAL005C	499	27	0	16
YAL005C	499	28	0	25
YAL005C	499	28	2	13
YAL005C	499	29	0	10
YAL005C	499	29	1	6
YAL005C	499	29	2	11
YAL005C	499	30	1	16
YAL005C	499	30	2	10
YAL005C	499	31	1	6
YAL005C	500	27	0	1
YAL005C	500	28	2	1
YAL005C	500	29	0	2
YAL005C	500	30	1	1
YAL005C	500	30	2	1
YAL005C	500	31	1	1
YAL005C	501	27	0	29
YAL005C	501	28	0	34
YAL005C	501	28	2	11
YAL005C	501	29	0	18
YAL005C	501	29	1	18
YAL005C	501	29	2	19
YAL005C	501	30	1	17
YAL005C	501	30	2	8
YAL005C	501	31	1	9
YAL005C	502	27	0	27
YAL005C	502	28	0	7
YAL005C	502	28	2	13
YAL005C	502	29	0	1
YAL005C	502	29	1	46
YAL005C	502	29	2	13
YAL005C	502	30	1	23
YAL005C	502	31	1	2
YAL005C	503	27	0	91
YAL005C	503	28	0	210
YAL005C	503	28	2	14
YAL005C	503	29	0	56
YAL005C	503	29	1	22
YAL005C	503	29	2	33
YAL005C	503	30	1	47
YAL005C	503	30	2	11
YAL005C	503	31	1	6
YAL005C	504	27	0	224
YAL005C	504	28	0	298
YAL005C	504	28	2	47
YAL005C	504	29	0	170
YAL005C	504	29	1	80
YAL005C	504	29	2	61
YAL005C	504	30	1	127
YAL005C	504	30	2	48
YAL005C	504	31	1	42
YAL005C	505	27	0	161
YAL005C	505	28	0	137
YAL005C	505	28	2	24
YAL005C	505	29	0	87
YAL005C	505	29	1	36
YAL005C	505	29	2	31
YAL005C	505	30	1	29
YAL005C	505	30	2	13
YAL005C	505	31	1	23
YAL005C	506	27	0	256
YAL005C	506	28	0	378
YAL005C	506	28	2	42
YAL005C	506	29	0	172
YAL005C	506	29	1	34
YAL005C	506	29	2	49
YAL005C	506	30	1	42
YAL005C	506	30	2	30
YAL005C	506	31	1	24
YAL005C	507	27	0	38
YAL005C	507	28	0	30
YAL005C	507	28	2	9
YAL005C	507	29	0	12
YAL005C	507	29	1	15
YAL005C	507	29	2	22
YAL005C	507	30	1	30
YAL005C	507	30	2	10
YAL005C	507	31	1	15
YAL005C	508	27	0	17
YAL005C	508	28	0	7
YAL005C	508	28	2	22
YAL005C	508	29	0	12
YAL005C	508	29	1	55
YAL005C	508	29	2	12
YAL005C	508	30	1	19
YAL005C	508	30	2	14
YAL005C	508	31	1	29
YAL005C	509	27	0	46
YAL005C	509	28	0	82
YAL005C	509	28	2	50
YAL005C	509	29	0	51
YAL005C	509	29	1	82
YAL005C	509	29	2	37
YAL005C	509	30	1	97
YAL005C	509	30	2	32
YAL005C	509	31	1	66
YAL005C	510	27	0	19
YAL005C	510	28	0	24
YAL005C	510	28	2	13
YAL005C	510	29	0	7
YAL005C	510	29	1	20
YAL005C	510	29	2	16
YAL005C	510	30	1	26
YAL005C	510	30	2	15
YAL005C	510	31	1	14
YAL005C	511	27	0	73
YAL005C	511	28	0	56
YAL005C	511	28	2	20
YAL005C	511	29	0	59
YAL005C	511	29	1	20
YAL005C	511	29	2	20
YAL005C	511	30	1	16
YAL005C	511	30	2	25
YAL005C	511	31	1	13
YAL005C	512	27	0	17
YAL005C	512	28	0	10
YAL005C	512	28	2	43
YAL005C	512	29	0	21
YAL005C	512	29	1	4
YAL005C	512	29	2	60
YAL005C	512	30	1	6
YAL005C	512	30	2	35
YAL005C	512	31	1	6
YAL005C	513	27	0	61
YAL005C	513	28	0	84
YAL005C	513	28	2	30
YAL005C	513	29	0	68
YAL005C	513	29	1	14
YAL005C	513	29	2	32
YAL005C	513	30	1	21
YAL005C	513	30	2	22
YAL005C	513	31	1	13
YAL005C	514	27	0	67
YAL005C	514	28	0	95
YAL005C	514	28	2	54
YAL005C	514	29	0	1
YAL005C	514	29	1	37
YAL005C	514	29	2	45
YAL005C	514	30	1	73
YAL005C	514	31	1	1
YAL005C	515	27	0	20
YAL005C	515	28	0	23
YAL005C	515	28	2	8
YAL005C	515	29	0	17
YAL005C	515	29	1	23
YAL005C	515	29	2	21
YAL005C	515	30	1	31
YAL005C	515	30	2	4
YAL005C	515	31	1	18
YAL005C	517	27	0	32
YAL005C	517	28	0	38
YAL005C	517	28	2	10
YAL005C	517	29	0	33
YAL005C	517	29	1	20
YAL005C	517	29	2	13
YAL005C	517	30	1	18
YAL005C	517	30	2	8
YAL005C	517	31	1	12
YAL005C	518	27	0	22
YAL005C	518	28	0	18
YAL005C	518	28	2	20
YAL005C	518	29	0	8
YAL005C	518	29	1	35
YAL005C	518	29	2	21
YAL005C	518	30	1	47
YAL005C	518	30	2	14
YAL005C	518	31	1	23
YAL005C	519	27	0	14
YAL005C	519	28	0	7
YAL005C	519	28	2	13
YAL005C	519	29	0	10
YAL005C	519	29	1	6
YAL005C	519	29	2	7
YAL005C	519	30	1	6
YAL005C	519	30	2	6
YAL005C	519	31	1	2
YAL005C	520	27	0	129
YAL005C	520	28	0	180
YAL005C	520	28	2	25
YAL005C	520	29	0	77
YAL005C	520	29	1	41
YAL005C	520	29	2	31
YAL005C	520	30	1	52
YAL005C	520	30	2	11
YAL005C	520	31	1	19
YAL005C	521	27	0	32
YAL005C	521	28	0	51
YAL005C	521	28	2	11
YAL005C	521	29	0	29
YAL005C	521	29	1	13
YAL005C	521	29	2	23
YAL005C	521	30	1	28
YAL005C	521	30	2	8
YAL005C	521	31	1	12
YAL005C	522	27	0	9
YAL005C	522	28	0	14
YAL005C	522	28	2	7
YAL005C	522	29	0	9
YAL005C	522	29	1	5
YAL005C	522	29	2	6
YAL005C	522	30	1	4
YAL005C	522	30	2	1
YAL005C	522	31	1	3
YAL005C	523	27	0	59
YAL005C	523	28	0	51
YAL005C	523	28	2	41
YAL005C	523	29	0	1
YAL005C	523	29	1	60
YAL005C	523	29	2	50
YAL005C	523	30	1	51
YAL005C	523	30	2	1
YAL005C	523	31	1	1
YAL005C	524	27	0	32
YAL005C	524	28	0	44
YAL005C	524	28	2	34
YAL005C	524	29	0	17
YAL005C	524	29	1	25
YAL005C	524	29	2	30
YAL005C	524	30	1	17
YAL005C	524	30	2	29
YAL005C	524	31	1	20
YAL005C	525	27	0	28
YAL005C	525	28	0	34
YAL005C	525	28	2	28
YAL005C	525	29	0	21
YAL005C	525	29	1	54
YAL005C	525	29	2	39
YAL005C	525	30	1	40
YAL005C	525	30	2	25
YAL005C	525	31	1	25
YAL005C	526	27	0	53
YAL005C	526	28	0	42
YAL005C	526	28	2	26
YAL005C	526	29	0	36
YAL005C	526	29	1	20
YAL005C	526	29	2	37
YAL005C	526	30	1	33
YAL005C	526	30	2	16
YAL005C	526	31	1	17
YAL005C	527	27	0	25
YAL005C	527	28	0	34
YAL005C	527	28	2	62
YAL005C	527	29	0	5
YAL005C	527	29	1	16
YAL005C	527	29	2	66
YAL005C	527	30	1	25
YAL005C	527	30	2	29
YAL005C	527	31	1	11
YAL005C	528	27	0	61
YAL005C	528	28	0	69
YAL005C	528	28	2	24
YAL005C	528	29	0	65
YAL005C	528	29	1	54
YAL005C	528	29	2	44
YAL005C	528	30	1	60
YAL005C	528	30	2	35
YAL005C	528	31	1	59
YAL005C	529	27	0	14
YAL005C	529	28	0	20
YAL005C	529	28	2	15
YAL005C	529	29	0	14
YAL005C	529	29	1	13
YAL005C	529	29	2	15
YAL005C	529	30	1	25
YAL005C	529	30	2	11
YAL005C	529	31	1	26
YAL005C	530	27	0	3
YAL005C	530	28	0	17
YAL005C	530	28	2	6
YAL005C	530	29	0	4
YAL005C	530	29	1	1
YAL005C	530	29	2	18
YAL005C	530	30	1	8
YAL005C	530	30	2	7
YAL005C	530	31	1	6
YAL005C	531	27	0	25
YAL005C	531	28	0	18
YAL005C	531	28	2	41
YAL005C	531	29	0	14
YAL005C	531	29	1	27
YAL005C	531	29	2	28
YAL005C	531	30	1	20
YAL005C	531	30	2	19
YAL005C	531	31	1	15
YAL005C	532	27	0	32
YAL005C	532	28	0	30
YAL005C	532	28	2	32
YAL005C	532	29	0	17
YAL005C	532	29	1	99
YAL005C	532	29	2	32
YAL005C	532	30	1	72
YAL005C	532	30	2	20
YAL005C	532	31	1	50
YAL005C	533	27	0	2
YAL005C	533	28	0	1
YAL005C	533	29	0	2
YAL005C	533	29	1	1
YAL005C	533	29	2	2
YAL005C	533	30	2	1
YAL005C	533	31	1	1
YAL005C	534	27	0	11
YAL005C	534	28	0	6
YAL005C	534	28	2	8
YAL005C	534	29	0	1
YAL005C	534	29	1	10
YAL005C	534	29	2	3
YAL005C	534	30	1	9
YAL005C	534	30	2	2
YAL005C	534	31	1	7
YAL005C	535	27	0	46
YAL005C	535	28	0	62
YAL005C	535	28	2	41
YAL005C	535	29	0	23
YAL005C	535	29	1	16
YAL005C	535	29	2	52
YAL005C	535	30	1	17
YAL005C	535	30	2	31
YAL005C	535	31	1	8
YAL005C	536	27	0	50
YAL005C	536	28	0	90
YAL005C	536	28	2	91
YAL005C	536	29	0	33
YAL005C	536	29	1	35
YAL005C	536	29	2	164
YAL005C	536	30	1	61
YAL005C	536	30	2	62
YAL005C	536	31	1	30
YAL005C	537	27	0	21
YAL005C	537	28	0	28
YAL005C	537	28	2	9
YAL005C	537	29	0	12
YAL005C	537	29	1	8
YAL005C	537	29	2	18
YAL005C	537	30	1	13
YAL005C	537	30	2	12
YAL005C	537	31	1	4
YAL005C	538	27	0	83
YAL005C	538	28	0	62
YAL005C	538	28	2	27
YAL005C	538	29	0	62
YAL005C	538	29	1	3
YAL005C	538	29	2	23
YAL005C	538	30	1	11
YAL005C	538	30	2	24
YAL005C	538	31	1	7
YAL005C	539	27	0	13
YAL005C	539	28	0	23
YAL005C	539	28	2	11
YAL005C	539	29	0	16
YAL005C	539	29	1	5
YAL005C	539	29	2	12
YAL005C	539	30	1	8
YAL005C	539	30	2	9
YAL005C	539	31	1	5
YAL005C	540	27	0	81
YAL005C	540	28	0	74
YAL005C	540	28	2	18
YAL005C	540	29	0	46
YAL005C	540	29	1	18
YAL005C	540	29	2	11
YAL005C	540	30	1	17
YAL005C	540	30	2	10
YAL005C	540	31	1	9
YAL005C	541	27	0	19
YAL005C	541	28	0	24
YAL005C	541	28	2	14
YAL005C	541	29	0	15
YAL005C	541	29	1	19
YAL005C	541	29	2	18
YAL005C	541	30	1	19
YAL005C	541	30	2	12
YAL005C	541	31	1	10
YAL005C	542	27	0	2
YAL005C	542	28	0	3
YAL005C	542	29	0	1
YAL005C	542	29	1	1
YAL005C	542	29	2	1
YAL005C	542	30	1	1
YAL005C	542	31	1	1
YAL005C	543	27	0	13
YAL005C	543	28	2	17
YAL005C	543	29	0	13
YAL005C	543	29	1	25
YAL005C	543	29	2	1
YAL005C	543	30	2	12
YAL005C	543	31	1	14
YAL005C	544	27	0	33
YAL005C	544	28	0	39
YAL005C	544	28	2	104
YAL005C	544	29	0	21
YAL005C	544	29	1	28
YAL005C	544	29	2	93
YAL005C	544	30	1	25
YAL005C	544	30	2	63
YAL005C	544	31	1	26
YAL005C	545	27	0	6
YAL005C	545	28	0	4
YAL005C	545	28	2	6
YAL005C	545	29	0	4
YAL005C	545	29	1	4
YAL005C	545	29	2	4
YAL005C	545	30	1	2
YAL005C	545	30	2	4
YAL005C	545	31	1	5
YAL005C	546	27	0	37
YAL005C	546	28	0	55
YAL005C	546	28	2	39
YAL005C	546	29	0	22
YAL005C	546	29	1	8
YAL005C	546	29	2	33
YAL005C	546	30	1	14
YAL005C	546	30	2	23
YAL005C	546	31	1	3
YAL005C	547	27	0	118
YAL005C	547	28	0	124
YAL005C	547	28	2	38
YAL005C	547	29	0	93
YAL005C	547	29	1	38
YAL005C	547	29	2	32
YAL005C	547	30	1	27
YAL005C	547	30	2	34
YAL005C	547	31	1	30
YAL005C	548	27	0	13
YAL005C	548	28	0	19
YAL005C	548	28	2	8
YAL005C	548	29	1	6
YAL005C	548	29	2	8
YAL005C	548	30	1	10
YAL005C	549	27	0	10
YAL005C	549	28	0	13
YAL005C	549	28	2	12
YAL005C	549	29	0	7
YAL005C	549	29	1	5
YAL005C	549	29	2	14
YAL005C	549	30	1	15
YAL005C	549	30	2	6
YAL005C	549	31	1	8
YAL005C	550	28	0	6
YAL005C	550	29	0	1
YAL005C	550	29	1	3
YAL005C	550	29	2	3
YAL005C	550	30	1	4
YAL005C	550	30	2	1
YAL005C	550	31	1	5
YAL005C	551	27	0	9
YAL005C	551	28	0	8
YAL005C	551	28	2	5
YAL005C	551	29	1	4
YAL005C	551	29	2	7
YAL005C	551	30	1	8
YAL005C	551	30	2	1
YAL005C	552	27	0	55
YAL005C	552	28	0	29
YAL005C	552	28	2	23
YAL005C	552	29	0	27
YAL005C	552	29	1	24
YAL005C	552	29	2	16
YAL005C	552	30	1	13
YAL005C	552	30	2	8
YAL005C	552	31	1	5
YAL005C	553	27	0	13
YAL005C	553	28	0	28
YAL005C	553	28	2	1
YAL005C	553	29	0	9
YAL005C	553	29	1	7
YAL005C	553	29	2	2
YAL005C	553	30	1	12
YAL005C	553	30	2	5
YAL005C	553	31	1	5
YAL005C	554	27	0	190
YAL005C	554	28	0	357
YAL005C	554	28	2	37
YAL005C	554	29	0	144
YAL005C	554	29	1	90
YAL005C	554	29	2	65
YAL005C	554	30	1	156
YAL005C	554	30	2	27
YAL005C	554	31	1	82
YAL005C	555	27	0	114
YAL005C	555	28	0	183
YAL005C	555	28	2	33
YAL005C	555	29	0	53
YAL005C	555	29	1	28
YAL005C	555	29	2	51
YAL005C	555	30	1	47
YAL005C	555	30	2	13
YAL005C	555	31	1	26
YAL005C	556	27	0	75
YAL005C	556	28	0	121
YAL005C	556	28	2	13
YAL005C	556	29	0	63
YAL005C	556	29	1	18
YAL005C	556	29	2	39
YAL005C	556	30	1	20
YAL005C	556	30	2	8
YAL005C	556	31	1	11
YAL005C	557	27	0	17
YAL005C	557	28	0	15
YAL005C	557	28	2	12
YAL005C	557	29	0	1
YAL005C	557	29	1	19
YAL005C	557	29	2	20
YAL005C	557	30	1	16
YAL005C	557	31	1	1
YAL005C	558	27	0	48
YAL005C	558	28	0	31
YAL005C	558	28	2	59
YAL005C	558	29	0	22
YAL005C	558	29	1	39
YAL005C	558	29	2	28
YAL005C	558	30	1	19
YAL005C	558	30	2	31
YAL005C	558	31	1	8
YAL005C	559	27	0	24
YAL005C	559	28	0	25
YAL005C	559	28	2	33
YAL005C	559	29	0	12
YAL005C	559	29	1	27
YAL005C	559	29	2	31
YAL005C	559	30	1	52
YAL005C	559	30	2	11
YAL005C	559	31	1	9
YAL005C	560	27	0	18
YAL005C	560	28	0	7
YAL005C	560	28	2	12
YAL005C	560	29	0	9
YAL005C	560	29	1	9
YAL005C	560	29	2	5
YAL005C	560	30	1	3
YAL005C	560	30	2	4
YAL005C	560	31	1	5
YAL005C	561	27	0	49
YAL005C	561	28	0	88
YAL005C	561	28	2	40
YAL005C	561	29	0	42
YAL005C	561	29	1	71
YAL005C	561	29	2	47
YAL005C	561	30	1	97
YAL005C	561	30	2	16
YAL005C	561	31	1	71
YAL005C	562	27	0	52
YAL005C	562	28	0	28
YAL005C	562	28	2	118
YAL005C	562	29	0	44
YAL005C	562	29	1	40
YAL005C	562	29	2	81
YAL005C	562	30	1	22
YAL005C	562	30	2	92
YAL005C	562	31	1	27
YAL005C	563	27	0	33
YAL005C	563	28	0	24
YAL005C	563	28	2	12
YAL005C	563	29	0	15
YAL005C	563	29	1	10
YAL005C	563	29	2	12
YAL005C	563	30	1	13
YAL005C	563	30	2	9
YAL005C	563	31	1	10
YAL005C	564	27	0	18
YAL005C	564	28	0	11
YAL005C	564	28	2	46
YAL005C	564	29	0	13
YAL005C	564	29	1	14
YAL005C	564	29	2	38
YAL005C	564	30	1	10
YAL005C	564	30	2	32
YAL005C	564	31	1	7
YAL005C	565	27	0	11
YAL005C	565	28	0	12
YAL005C	565	28	2	12
YAL005C	565	29	0	7
YAL005C	565	29	1	9
YAL005C	565	29	2	19
YAL005C	565	30	1	8
YAL005C	565	30	2	9
YAL005C	565	31	1	8
YAL005C	566	27	0	8
YAL005C	566	28	0	19
YAL005C	566	28	2	11
YAL005C	566	29	1	10
YAL005C	566	29	2	14
YAL005C	566	30	1	14
YAL005C	567	27	0	62
YAL005C	567	28	0	109
YAL005C	567	28	2	40
YAL005C	567	29	0	43
YAL005C	567	29	1	102
YAL005C	567	29	2	61
YAL005C	567	30	1	149
YAL005C	567	30	2	31
YAL005C	567	31	1	56
YAL005C	568	27	0	41
YAL005C	568	28	0	39
YAL005C	568	28	2	25
YAL005C	568	29	0	33
YAL005C	568	29	1	68
YAL005C	568	29	2	24
YAL005C	568	30	1	45
YAL005C	568	30	2	17
YAL005C	568	31	1	47
YAL005C	569	27	0	35
YAL005C	569	28	0	36
YAL005C	569	28	2	5
YAL005C	569	29	0	28
YAL005C	569	29	1	20
YAL005C	569	29	2	7
YAL005C	569	30	1	11
YAL005C	569	30	2	6
YAL005C	569	31	1	21
YAL005C	570	27	0	21
YAL005C	570	28	0	31
YAL005C	570	28	2	20
YAL005C	570	29	0	28
YAL005C	570	29	1	19
YAL005C	570	29	2	19
YAL005C	570	30	1	22
YAL005C	570	30	2	15
YAL005C	570	31	1	20
YAL005C	571	27	0	248
YAL005C	571	28	0	268
YAL005C	571	28	2	45
YAL005C	571	29	0	224
YAL005C	571	29	1	69
YAL005C	571	29	2	63
YAL005C	571	30	1	67
YAL005C	571	30	2	49
YAL005C	571	31	1	77
YAL005C	572	27	0	24
YAL005C	572	28	0	43
YAL005C	572	28	2	17
YAL005C	572	29	0	14
YAL005C	572	29	1	15
YAL005C	572	29	2	19
YAL005C	572	30	1	16
YAL005C	572	30	2	8
YAL005C	572	31	1	9
YAL005C	573	27	0	1
YAL005C	573	28	2	1
YAL005C	574	27	0	11
YAL005C	574	28	0	7
YAL005C	574	28	2	2
YAL005C	574	29	0	6
YAL005C	574	29	1	5
YAL005C	574	29	2	4
YAL005C	574	30	1	5
YAL005C	574	30	2	5
YAL005C	574	31	1	12
YAL005C	575	27	0	99
YAL005C	575	28	0	67
YAL005C	575	28	2	90
YAL005C	575	29	0	59
YAL005C	575	29	1	74
YAL005C	575	29	2	71
YAL005C	575	30	1	59
YAL005C	575	30	2	64
YAL005C	575	31	1	63
YAL005C	576	27	0	9
YAL005C	576	28	0	4
YAL005C	576	28	2	17
YAL005C	576	29	0	8
YAL005C	576	29	1	11
YAL005C	576	29	2	8
YAL005C	576	30	1	5
YAL005C	576	30	2	16
YAL005C	576	31	1	5
YAL005C	577	27	0	143
YAL005C	577	28	0	138
YAL005C	577	28	2	23
YAL005C	577	29	0	134
YAL005C	577	29	1	25
YAL005C	577	29	2	14
YAL005C	577	30	1	30
YAL005C	577	30	2	21
YAL005C	577	31	1	35
YAL005C	578	27	0	205
YAL005C	578	28	0	295
YAL005C	578	28	2	33
YAL005C	578	29	0	203
YAL005C	578	29	1	33
YAL005C	578	29	2	53
YAL005C	578	30	1	60
YAL005C	578	30	2	43
YAL005C	578	31	1	45
YAL005C	579	27	0	35
YAL005C	579	28	0	40
YAL005C	579	28	2	10
YAL005C	579	29	0	35
YAL005C	579	29	1	8
YAL005C	579	29	2	5
YAL005C	579	30	1	6
YAL005C	579	30	2	9
YAL005C	579	31	1	5
YAL005C	580	27	0	15
YAL005C	580	28	0	10
YAL005C	580	28	2	9
YAL005C	580	29	0	5
YAL005C	580	29	1	7
YAL005C	580	29	2	12
YAL005C	580	30	1	8
YAL005C	580	30	2	9
YAL005C	580	31	1	9
YAL005C	581	27	0	12
YAL005C	581	28	0	18
YAL005C	581	28	2	18
YAL005C	581	29	0	7
YAL005C	581	29	1	7
YAL005C	581	29	2	19
YAL005C	581	30	1	4
YAL005C	581	30	2	10
YAL005C	581	31	1	2
YAL005C	582	27	0	3
YAL005C	582	28	0	12
YAL005C	582	28	2	11
YAL005C	582	29	0	2
YAL005C	582	29	1	3
YAL005C	582	29	2	18
YAL005C	582	30	1	5
YAL005C	582	30	2	4
YAL005C	582	31	1	6
YAL005C	583	27	0	101
YAL005C	583	28	0	137
YAL005C	583	28	2	48
YAL005C	583	29	0	57
YAL005C	583	29	1	113
YAL005C	583	29	2	75
YAL005C	583	30	1	185
YAL005C	583	30	2	29
YAL005C	583	31	1	61
YAL005C	584	27	0	56
YAL005C	584	28	0	87
YAL005C	584	28	2	47
YAL005C	584	29	0	54
YAL005C	584	29	1	24
YAL005C	584	29	2	45
YAL005C	584	30	1	31
YAL005C	584	30	2	22
YAL005C	584	31	1	21
YAL005C	585	27	0	181
YAL005C	585	28	0	132
YAL005C	585	28	2	31
YAL005C	585	29	0	1
YAL005C	585	29	1	98
YAL005C	585	29	2	26
YAL005C	585	30	1	84
YAL005C	585	31	1	2
YAL005C	586	27	0	175
YAL005C	586	28	0	79
YAL005C	586	28	2	46
YAL005C	586	29	0	74
YAL005C	586	29	1	45
YAL005C	586	29	2	20
YAL005C	586	30	1	17
YAL005C	586	30	2	17
YAL005C	586	31	1	23
YAL005C	587	27	0	14
YAL005C	587	28	0	15
YAL005C	587	28	2	12
YAL005C	587	29	0	3
YAL005C	587	29	1	7
YAL005C	587	29	2	7
YAL005C	587	30	1	6
YAL005C	587	30	2	7
YAL005C	587	31	1	5
YAL005C	588	27	0	58
YAL005C	588	28	0	1
YAL005C	588	28	2	22
YAL005C	588	29	0	28
YAL005C	588	29	1	39
YAL005C	588	30	1	3
YAL005C	588	30	2	23
YAL005C	588	31	1	21
YAL005C	589	27	0	81
YAL005C	589	28	0	84
YAL005C	589	28	2	36
YAL005C	589	29	0	36
YAL005C	589	29	1	35
YAL005C	589	29	2	54
YAL005C	589	30	1	35
YAL005C	589	30	2	30
YAL005C	589	31	1	10
YAL005C	590	27	0	57
YAL005C	590	28	0	53
YAL005C	590	28	2	18
YAL005C	590	29	0	19
YAL005C	590	29	1	54
YAL005C	590	29	2	39
YAL005C	590	30	1	71
YAL005C	590	30	2	16
YAL005C	590	31	1	26
YAL005C	591	27	0	13
YAL005C	591	28	0	20
YAL005C	591	28	2	19
YAL005C	591	29	0	5
YAL005C	591	29	1	15
YAL005C	591	29	2	26
YAL005C	591	30	1	22
YAL005C	591	30	2	17
YAL005C	591	31	1	3
YAL005C	592	27	0	42
YAL005C	592	28	0	57
YAL005C	592	28	2	95
YAL005C	592	29	0	27
YAL005C	592	29	1	26
YAL005C	592	29	2	192
YAL005C	592	30	1	50
YAL005C	592	30	2	66
YAL005C	592	31	1	18
YAL005C	593	27	0	70
YAL005C	593	28	0	36
YAL005C	593	28	2	80
YAL005C	593	29	0	43
YAL005C	593	29	1	145
YAL005C	593	29	2	46
YAL005C	593	30	1	75
YAL005C	593	30	2	41
YAL005C	593	31	1	74
YAL005C	594	27	0	10
YAL005C	594	28	0	16
YAL005C	594	28	2	12
YAL005C	594	29	0	8
YAL005C	594	29	1	19
YAL005C	594	29	2	13
YAL005C	594	30	1	44
YAL005C	594	30	2	8
YAL005C	594	31	1	31
YAL005C	595	27	0	51
YAL005C	595	28	0	33
YAL005C	595	28	2	29
YAL005C	595	29	0	22
YAL005C	595	29	1	76
YAL005C	595	29	2	19
YAL005C	595	30	1	48
YAL005C	595	30	2	20
YAL005C	595	31	1	38
YAL005C	596	27	0	48
YAL005C	596	28	0	45
YAL005C	596	28	2	41
YAL005C	596	29	0	21
YAL005C	596	29	1	31
YAL005C	596	29	2	41
YAL005C	596	30	1	35
YAL005C	596	30	2	19
YAL005C	596	31	1	17
YAL005C	597	28	0	4
YAL005C	597	29	0	1
YAL005C	597	29	2	1
YAL005C	597	30	2	1
YAL005C	597	31	1	1
YAL005C	598	27	0	9
YAL005C	598	28	0	3
YAL005C	598	28	2	7
YAL005C	598	29	0	6
YAL005C	598	29	1	5
YAL005C	598	29	2	4
YAL005C	598	30	1	4
YAL005C	598	30	2	5
YAL005C	598	31	1	3
YAL005C	599	27	0	11
YAL005C	599	28	0	27
YAL005C	599	28	2	7
YAL005C	599	29	0	5
YAL005C	599	29	1	5
YAL005C	599	29	2	15
YAL005C	599	30	1	14
YAL005C	599	30	2	6
YAL005C	599	31	1	7
YAL005C	600	27	0	45
